image,label
/home/sharifullina/thesis/datasets/CASIA-WebFace/3964350/005.jpg,3964350
/home/sharifullina/thesis/datasets/CASIA-WebFace/3964350/038.jpg,3964350
/home/sharifullina/thesis/datasets/CASIA-WebFace/0700443/013.jpg,0700443
/home/sharifullina/thesis/datasets/CASIA-WebFace/0700443/037.jpg,0700443
/home/sharifullina/thesis/datasets/CASIA-WebFace/0700443/020.jpg,0700443
/home/sharifullina/thesis/datasets/CASIA-WebFace/0700443/001.jpg,0700443
/home/sharifullina/thesis/datasets/CASIA-WebFace/0700443/018.jpg,0700443
/home/sharifullina/thesis/datasets/CASIA-WebFace/0700443/040.jpg,0700443
/home/sharifullina/thesis/datasets/CASIA-WebFace/0700443/041.jpg,0700443
/home/sharifullina/thesis/datasets/CASIA-WebFace/0700443/010.jpg,0700443
/home/sharifullina/thesis/datasets/CASIA-WebFace/0700443/043.jpg,0700443
/home/sharifullina/thesis/datasets/CASIA-WebFace/0700443/030.jpg,0700443
/home/sharifullina/thesis/datasets/CASIA-WebFace/0700443/025.jpg,0700443
/home/sharifullina/thesis/datasets/CASIA-WebFace/0700443/039.jpg,0700443
/home/sharifullina/thesis/datasets/CASIA-WebFace/0700443/033.jpg,0700443
/home/sharifullina/thesis/datasets/CASIA-WebFace/0700443/035.jpg,0700443
/home/sharifullina/thesis/datasets/CASIA-WebFace/0700443/034.jpg,0700443
/home/sharifullina/thesis/datasets/CASIA-WebFace/0700443/002.jpg,0700443
/home/sharifullina/thesis/datasets/CASIA-WebFace/0700443/006.jpg,0700443
/home/sharifullina/thesis/datasets/CASIA-WebFace/0700443/029.jpg,0700443
/home/sharifullina/thesis/datasets/CASIA-WebFace/0700443/008.jpg,0700443
/home/sharifullina/thesis/datasets/CASIA-WebFace/0700443/036.jpg,0700443
/home/sharifullina/thesis/datasets/CASIA-WebFace/0700443/015.jpg,0700443
/home/sharifullina/thesis/datasets/CASIA-WebFace/0700443/044.jpg,0700443
/home/sharifullina/thesis/datasets/CASIA-WebFace/0700443/011.jpg,0700443
/home/sharifullina/thesis/datasets/CASIA-WebFace/0700443/026.jpg,0700443
/home/sharifullina/thesis/datasets/CASIA-WebFace/0700443/012.jpg,0700443
/home/sharifullina/thesis/datasets/CASIA-WebFace/0700443/016.jpg,0700443
/home/sharifullina/thesis/datasets/CASIA-WebFace/0700443/021.jpg,0700443
/home/sharifullina/thesis/datasets/CASIA-WebFace/0700443/007.jpg,0700443
/home/sharifullina/thesis/datasets/CASIA-WebFace/0700443/017.jpg,0700443
/home/sharifullina/thesis/datasets/CASIA-WebFace/0700443/004.jpg,0700443
/home/sharifullina/thesis/datasets/CASIA-WebFace/0700443/014.jpg,0700443
/home/sharifullina/thesis/datasets/CASIA-WebFace/0700443/022.jpg,0700443
/home/sharifullina/thesis/datasets/CASIA-WebFace/0700443/009.jpg,0700443
/home/sharifullina/thesis/datasets/CASIA-WebFace/0700443/042.jpg,0700443
/home/sharifullina/thesis/datasets/CASIA-WebFace/0700443/031.jpg,0700443
/home/sharifullina/thesis/datasets/CASIA-WebFace/0700443/023.jpg,0700443
/home/sharifullina/thesis/datasets/CASIA-WebFace/0700443/003.jpg,0700443
/home/sharifullina/thesis/datasets/CASIA-WebFace/0700443/019.jpg,0700443
/home/sharifullina/thesis/datasets/CASIA-WebFace/0700443/024.jpg,0700443
/home/sharifullina/thesis/datasets/CASIA-WebFace/0700443/032.jpg,0700443
/home/sharifullina/thesis/datasets/CASIA-WebFace/0700443/028.jpg,0700443
/home/sharifullina/thesis/datasets/CASIA-WebFace/0700443/027.jpg,0700443
/home/sharifullina/thesis/datasets/CASIA-WebFace/0700443/005.jpg,0700443
/home/sharifullina/thesis/datasets/CASIA-WebFace/0700443/038.jpg,0700443
/home/sharifullina/thesis/datasets/CASIA-WebFace/1054247/013.jpg,1054247
/home/sharifullina/thesis/datasets/CASIA-WebFace/1054247/001.jpg,1054247
/home/sharifullina/thesis/datasets/CASIA-WebFace/1054247/010.jpg,1054247
/home/sharifullina/thesis/datasets/CASIA-WebFace/1054247/002.jpg,1054247
/home/sharifullina/thesis/datasets/CASIA-WebFace/1054247/006.jpg,1054247
/home/sharifullina/thesis/datasets/CASIA-WebFace/1054247/008.jpg,1054247
/home/sharifullina/thesis/datasets/CASIA-WebFace/1054247/015.jpg,1054247
/home/sharifullina/thesis/datasets/CASIA-WebFace/1054247/011.jpg,1054247
/home/sharifullina/thesis/datasets/CASIA-WebFace/1054247/012.jpg,1054247
/home/sharifullina/thesis/datasets/CASIA-WebFace/1054247/007.jpg,1054247
/home/sharifullina/thesis/datasets/CASIA-WebFace/1054247/004.jpg,1054247
/home/sharifullina/thesis/datasets/CASIA-WebFace/1054247/014.jpg,1054247
/home/sharifullina/thesis/datasets/CASIA-WebFace/1054247/009.jpg,1054247
/home/sharifullina/thesis/datasets/CASIA-WebFace/1054247/003.jpg,1054247
/home/sharifullina/thesis/datasets/CASIA-WebFace/1054247/005.jpg,1054247
/home/sharifullina/thesis/datasets/CASIA-WebFace/0799433/013.jpg,0799433
/home/sharifullina/thesis/datasets/CASIA-WebFace/0799433/037.jpg,0799433
/home/sharifullina/thesis/datasets/CASIA-WebFace/0799433/020.jpg,0799433
/home/sharifullina/thesis/datasets/CASIA-WebFace/0799433/001.jpg,0799433
/home/sharifullina/thesis/datasets/CASIA-WebFace/0799433/018.jpg,0799433
/home/sharifullina/thesis/datasets/CASIA-WebFace/0799433/040.jpg,0799433
/home/sharifullina/thesis/datasets/CASIA-WebFace/0799433/041.jpg,0799433
/home/sharifullina/thesis/datasets/CASIA-WebFace/0799433/010.jpg,0799433
/home/sharifullina/thesis/datasets/CASIA-WebFace/0799433/043.jpg,0799433
/home/sharifullina/thesis/datasets/CASIA-WebFace/0799433/047.jpg,0799433
/home/sharifullina/thesis/datasets/CASIA-WebFace/0799433/030.jpg,0799433
/home/sharifullina/thesis/datasets/CASIA-WebFace/0799433/025.jpg,0799433
/home/sharifullina/thesis/datasets/CASIA-WebFace/0799433/048.jpg,0799433
/home/sharifullina/thesis/datasets/CASIA-WebFace/0799433/039.jpg,0799433
/home/sharifullina/thesis/datasets/CASIA-WebFace/0799433/033.jpg,0799433
/home/sharifullina/thesis/datasets/CASIA-WebFace/0799433/035.jpg,0799433
/home/sharifullina/thesis/datasets/CASIA-WebFace/0799433/034.jpg,0799433
/home/sharifullina/thesis/datasets/CASIA-WebFace/0799433/002.jpg,0799433
/home/sharifullina/thesis/datasets/CASIA-WebFace/0799433/006.jpg,0799433
/home/sharifullina/thesis/datasets/CASIA-WebFace/0799433/029.jpg,0799433
/home/sharifullina/thesis/datasets/CASIA-WebFace/0799433/008.jpg,0799433
/home/sharifullina/thesis/datasets/CASIA-WebFace/0799433/036.jpg,0799433
/home/sharifullina/thesis/datasets/CASIA-WebFace/0799433/015.jpg,0799433
/home/sharifullina/thesis/datasets/CASIA-WebFace/0799433/044.jpg,0799433
/home/sharifullina/thesis/datasets/CASIA-WebFace/0799433/011.jpg,0799433
/home/sharifullina/thesis/datasets/CASIA-WebFace/0799433/026.jpg,0799433
/home/sharifullina/thesis/datasets/CASIA-WebFace/0799433/012.jpg,0799433
/home/sharifullina/thesis/datasets/CASIA-WebFace/0799433/016.jpg,0799433
/home/sharifullina/thesis/datasets/CASIA-WebFace/0799433/021.jpg,0799433
/home/sharifullina/thesis/datasets/CASIA-WebFace/0799433/045.jpg,0799433
/home/sharifullina/thesis/datasets/CASIA-WebFace/0799433/007.jpg,0799433
/home/sharifullina/thesis/datasets/CASIA-WebFace/0799433/017.jpg,0799433
/home/sharifullina/thesis/datasets/CASIA-WebFace/0799433/004.jpg,0799433
/home/sharifullina/thesis/datasets/CASIA-WebFace/0799433/014.jpg,0799433
/home/sharifullina/thesis/datasets/CASIA-WebFace/0799433/022.jpg,0799433
/home/sharifullina/thesis/datasets/CASIA-WebFace/0799433/009.jpg,0799433
/home/sharifullina/thesis/datasets/CASIA-WebFace/0799433/042.jpg,0799433
/home/sharifullina/thesis/datasets/CASIA-WebFace/0799433/031.jpg,0799433
/home/sharifullina/thesis/datasets/CASIA-WebFace/0799433/023.jpg,0799433
/home/sharifullina/thesis/datasets/CASIA-WebFace/0799433/003.jpg,0799433
/home/sharifullina/thesis/datasets/CASIA-WebFace/0799433/019.jpg,0799433
/home/sharifullina/thesis/datasets/CASIA-WebFace/0799433/024.jpg,0799433
/home/sharifullina/thesis/datasets/CASIA-WebFace/0799433/032.jpg,0799433
/home/sharifullina/thesis/datasets/CASIA-WebFace/0799433/028.jpg,0799433
/home/sharifullina/thesis/datasets/CASIA-WebFace/0799433/027.jpg,0799433
/home/sharifullina/thesis/datasets/CASIA-WebFace/0799433/046.jpg,0799433
/home/sharifullina/thesis/datasets/CASIA-WebFace/0799433/005.jpg,0799433
/home/sharifullina/thesis/datasets/CASIA-WebFace/0799433/038.jpg,0799433
/home/sharifullina/thesis/datasets/CASIA-WebFace/1594313/013.jpg,1594313
/home/sharifullina/thesis/datasets/CASIA-WebFace/1594313/020.jpg,1594313
/home/sharifullina/thesis/datasets/CASIA-WebFace/1594313/001.jpg,1594313
/home/sharifullina/thesis/datasets/CASIA-WebFace/1594313/018.jpg,1594313
/home/sharifullina/thesis/datasets/CASIA-WebFace/1594313/010.jpg,1594313
/home/sharifullina/thesis/datasets/CASIA-WebFace/1594313/002.jpg,1594313
/home/sharifullina/thesis/datasets/CASIA-WebFace/1594313/006.jpg,1594313
/home/sharifullina/thesis/datasets/CASIA-WebFace/1594313/008.jpg,1594313
/home/sharifullina/thesis/datasets/CASIA-WebFace/1594313/015.jpg,1594313
/home/sharifullina/thesis/datasets/CASIA-WebFace/1594313/011.jpg,1594313
/home/sharifullina/thesis/datasets/CASIA-WebFace/1594313/012.jpg,1594313
/home/sharifullina/thesis/datasets/CASIA-WebFace/1594313/016.jpg,1594313
/home/sharifullina/thesis/datasets/CASIA-WebFace/1594313/021.jpg,1594313
/home/sharifullina/thesis/datasets/CASIA-WebFace/1594313/007.jpg,1594313
/home/sharifullina/thesis/datasets/CASIA-WebFace/1594313/017.jpg,1594313
/home/sharifullina/thesis/datasets/CASIA-WebFace/1594313/004.jpg,1594313
/home/sharifullina/thesis/datasets/CASIA-WebFace/1594313/014.jpg,1594313
/home/sharifullina/thesis/datasets/CASIA-WebFace/1594313/022.jpg,1594313
/home/sharifullina/thesis/datasets/CASIA-WebFace/1594313/009.jpg,1594313
/home/sharifullina/thesis/datasets/CASIA-WebFace/1594313/023.jpg,1594313
/home/sharifullina/thesis/datasets/CASIA-WebFace/1594313/003.jpg,1594313
/home/sharifullina/thesis/datasets/CASIA-WebFace/1594313/019.jpg,1594313
/home/sharifullina/thesis/datasets/CASIA-WebFace/1594313/024.jpg,1594313
/home/sharifullina/thesis/datasets/CASIA-WebFace/1594313/005.jpg,1594313
/home/sharifullina/thesis/datasets/CASIA-WebFace/2414411/013.jpg,2414411
/home/sharifullina/thesis/datasets/CASIA-WebFace/2414411/037.jpg,2414411
/home/sharifullina/thesis/datasets/CASIA-WebFace/2414411/020.jpg,2414411
/home/sharifullina/thesis/datasets/CASIA-WebFace/2414411/001.jpg,2414411
/home/sharifullina/thesis/datasets/CASIA-WebFace/2414411/018.jpg,2414411
/home/sharifullina/thesis/datasets/CASIA-WebFace/2414411/040.jpg,2414411
/home/sharifullina/thesis/datasets/CASIA-WebFace/2414411/041.jpg,2414411
/home/sharifullina/thesis/datasets/CASIA-WebFace/2414411/010.jpg,2414411
/home/sharifullina/thesis/datasets/CASIA-WebFace/2414411/043.jpg,2414411
/home/sharifullina/thesis/datasets/CASIA-WebFace/2414411/047.jpg,2414411
/home/sharifullina/thesis/datasets/CASIA-WebFace/2414411/030.jpg,2414411
/home/sharifullina/thesis/datasets/CASIA-WebFace/2414411/025.jpg,2414411
/home/sharifullina/thesis/datasets/CASIA-WebFace/2414411/048.jpg,2414411
/home/sharifullina/thesis/datasets/CASIA-WebFace/2414411/039.jpg,2414411
/home/sharifullina/thesis/datasets/CASIA-WebFace/2414411/033.jpg,2414411
/home/sharifullina/thesis/datasets/CASIA-WebFace/2414411/035.jpg,2414411
/home/sharifullina/thesis/datasets/CASIA-WebFace/2414411/034.jpg,2414411
/home/sharifullina/thesis/datasets/CASIA-WebFace/2414411/002.jpg,2414411
/home/sharifullina/thesis/datasets/CASIA-WebFace/2414411/006.jpg,2414411
/home/sharifullina/thesis/datasets/CASIA-WebFace/2414411/029.jpg,2414411
/home/sharifullina/thesis/datasets/CASIA-WebFace/2414411/008.jpg,2414411
/home/sharifullina/thesis/datasets/CASIA-WebFace/2414411/036.jpg,2414411
/home/sharifullina/thesis/datasets/CASIA-WebFace/2414411/015.jpg,2414411
/home/sharifullina/thesis/datasets/CASIA-WebFace/2414411/044.jpg,2414411
/home/sharifullina/thesis/datasets/CASIA-WebFace/2414411/011.jpg,2414411
/home/sharifullina/thesis/datasets/CASIA-WebFace/2414411/026.jpg,2414411
/home/sharifullina/thesis/datasets/CASIA-WebFace/2414411/012.jpg,2414411
/home/sharifullina/thesis/datasets/CASIA-WebFace/2414411/016.jpg,2414411
/home/sharifullina/thesis/datasets/CASIA-WebFace/2414411/021.jpg,2414411
/home/sharifullina/thesis/datasets/CASIA-WebFace/2414411/045.jpg,2414411
/home/sharifullina/thesis/datasets/CASIA-WebFace/2414411/007.jpg,2414411
/home/sharifullina/thesis/datasets/CASIA-WebFace/2414411/017.jpg,2414411
/home/sharifullina/thesis/datasets/CASIA-WebFace/2414411/004.jpg,2414411
/home/sharifullina/thesis/datasets/CASIA-WebFace/2414411/014.jpg,2414411
/home/sharifullina/thesis/datasets/CASIA-WebFace/2414411/022.jpg,2414411
/home/sharifullina/thesis/datasets/CASIA-WebFace/2414411/009.jpg,2414411
/home/sharifullina/thesis/datasets/CASIA-WebFace/2414411/049.jpg,2414411
/home/sharifullina/thesis/datasets/CASIA-WebFace/2414411/042.jpg,2414411
/home/sharifullina/thesis/datasets/CASIA-WebFace/2414411/031.jpg,2414411
/home/sharifullina/thesis/datasets/CASIA-WebFace/2414411/023.jpg,2414411
/home/sharifullina/thesis/datasets/CASIA-WebFace/2414411/003.jpg,2414411
/home/sharifullina/thesis/datasets/CASIA-WebFace/2414411/019.jpg,2414411
/home/sharifullina/thesis/datasets/CASIA-WebFace/2414411/024.jpg,2414411
/home/sharifullina/thesis/datasets/CASIA-WebFace/2414411/032.jpg,2414411
/home/sharifullina/thesis/datasets/CASIA-WebFace/2414411/028.jpg,2414411
/home/sharifullina/thesis/datasets/CASIA-WebFace/2414411/027.jpg,2414411
/home/sharifullina/thesis/datasets/CASIA-WebFace/2414411/046.jpg,2414411
/home/sharifullina/thesis/datasets/CASIA-WebFace/2414411/005.jpg,2414411
/home/sharifullina/thesis/datasets/CASIA-WebFace/2414411/038.jpg,2414411
/home/sharifullina/thesis/datasets/CASIA-WebFace/2542694/013.jpg,2542694
/home/sharifullina/thesis/datasets/CASIA-WebFace/2542694/020.jpg,2542694
/home/sharifullina/thesis/datasets/CASIA-WebFace/2542694/001.jpg,2542694
/home/sharifullina/thesis/datasets/CASIA-WebFace/2542694/018.jpg,2542694
/home/sharifullina/thesis/datasets/CASIA-WebFace/2542694/010.jpg,2542694
/home/sharifullina/thesis/datasets/CASIA-WebFace/2542694/025.jpg,2542694
/home/sharifullina/thesis/datasets/CASIA-WebFace/2542694/002.jpg,2542694
/home/sharifullina/thesis/datasets/CASIA-WebFace/2542694/006.jpg,2542694
/home/sharifullina/thesis/datasets/CASIA-WebFace/2542694/008.jpg,2542694
/home/sharifullina/thesis/datasets/CASIA-WebFace/2542694/015.jpg,2542694
/home/sharifullina/thesis/datasets/CASIA-WebFace/2542694/011.jpg,2542694
/home/sharifullina/thesis/datasets/CASIA-WebFace/2542694/012.jpg,2542694
/home/sharifullina/thesis/datasets/CASIA-WebFace/2542694/016.jpg,2542694
/home/sharifullina/thesis/datasets/CASIA-WebFace/2542694/021.jpg,2542694
/home/sharifullina/thesis/datasets/CASIA-WebFace/2542694/007.jpg,2542694
/home/sharifullina/thesis/datasets/CASIA-WebFace/2542694/017.jpg,2542694
/home/sharifullina/thesis/datasets/CASIA-WebFace/2542694/004.jpg,2542694
/home/sharifullina/thesis/datasets/CASIA-WebFace/2542694/014.jpg,2542694
/home/sharifullina/thesis/datasets/CASIA-WebFace/2542694/022.jpg,2542694
/home/sharifullina/thesis/datasets/CASIA-WebFace/2542694/009.jpg,2542694
/home/sharifullina/thesis/datasets/CASIA-WebFace/2542694/023.jpg,2542694
/home/sharifullina/thesis/datasets/CASIA-WebFace/2542694/003.jpg,2542694
/home/sharifullina/thesis/datasets/CASIA-WebFace/2542694/019.jpg,2542694
/home/sharifullina/thesis/datasets/CASIA-WebFace/2542694/024.jpg,2542694
/home/sharifullina/thesis/datasets/CASIA-WebFace/2542694/005.jpg,2542694
/home/sharifullina/thesis/datasets/CASIA-WebFace/4193003/013.jpg,4193003
/home/sharifullina/thesis/datasets/CASIA-WebFace/4193003/037.jpg,4193003
/home/sharifullina/thesis/datasets/CASIA-WebFace/4193003/071.jpg,4193003
/home/sharifullina/thesis/datasets/CASIA-WebFace/4193003/020.jpg,4193003
/home/sharifullina/thesis/datasets/CASIA-WebFace/4193003/056.jpg,4193003
/home/sharifullina/thesis/datasets/CASIA-WebFace/4193003/053.jpg,4193003
/home/sharifullina/thesis/datasets/CASIA-WebFace/4193003/060.jpg,4193003
/home/sharifullina/thesis/datasets/CASIA-WebFace/4193003/055.jpg,4193003
/home/sharifullina/thesis/datasets/CASIA-WebFace/4193003/001.jpg,4193003
/home/sharifullina/thesis/datasets/CASIA-WebFace/4193003/018.jpg,4193003
/home/sharifullina/thesis/datasets/CASIA-WebFace/4193003/040.jpg,4193003
/home/sharifullina/thesis/datasets/CASIA-WebFace/4193003/041.jpg,4193003
/home/sharifullina/thesis/datasets/CASIA-WebFace/4193003/010.jpg,4193003
/home/sharifullina/thesis/datasets/CASIA-WebFace/4193003/043.jpg,4193003
/home/sharifullina/thesis/datasets/CASIA-WebFace/4193003/059.jpg,4193003
/home/sharifullina/thesis/datasets/CASIA-WebFace/4193003/058.jpg,4193003
/home/sharifullina/thesis/datasets/CASIA-WebFace/4193003/047.jpg,4193003
/home/sharifullina/thesis/datasets/CASIA-WebFace/4193003/030.jpg,4193003
/home/sharifullina/thesis/datasets/CASIA-WebFace/4193003/057.jpg,4193003
/home/sharifullina/thesis/datasets/CASIA-WebFace/4193003/025.jpg,4193003
/home/sharifullina/thesis/datasets/CASIA-WebFace/4193003/051.jpg,4193003
/home/sharifullina/thesis/datasets/CASIA-WebFace/4193003/048.jpg,4193003
/home/sharifullina/thesis/datasets/CASIA-WebFace/4193003/039.jpg,4193003
/home/sharifullina/thesis/datasets/CASIA-WebFace/4193003/033.jpg,4193003
/home/sharifullina/thesis/datasets/CASIA-WebFace/4193003/035.jpg,4193003
/home/sharifullina/thesis/datasets/CASIA-WebFace/4193003/034.jpg,4193003
/home/sharifullina/thesis/datasets/CASIA-WebFace/4193003/065.jpg,4193003
/home/sharifullina/thesis/datasets/CASIA-WebFace/4193003/002.jpg,4193003
/home/sharifullina/thesis/datasets/CASIA-WebFace/4193003/006.jpg,4193003
/home/sharifullina/thesis/datasets/CASIA-WebFace/4193003/029.jpg,4193003
/home/sharifullina/thesis/datasets/CASIA-WebFace/4193003/008.jpg,4193003
/home/sharifullina/thesis/datasets/CASIA-WebFace/4193003/036.jpg,4193003
/home/sharifullina/thesis/datasets/CASIA-WebFace/4193003/064.jpg,4193003
/home/sharifullina/thesis/datasets/CASIA-WebFace/4193003/015.jpg,4193003
/home/sharifullina/thesis/datasets/CASIA-WebFace/4193003/069.jpg,4193003
/home/sharifullina/thesis/datasets/CASIA-WebFace/4193003/044.jpg,4193003
/home/sharifullina/thesis/datasets/CASIA-WebFace/4193003/011.jpg,4193003
/home/sharifullina/thesis/datasets/CASIA-WebFace/4193003/026.jpg,4193003
/home/sharifullina/thesis/datasets/CASIA-WebFace/4193003/012.jpg,4193003
/home/sharifullina/thesis/datasets/CASIA-WebFace/4193003/016.jpg,4193003
/home/sharifullina/thesis/datasets/CASIA-WebFace/4193003/021.jpg,4193003
/home/sharifullina/thesis/datasets/CASIA-WebFace/4193003/045.jpg,4193003
/home/sharifullina/thesis/datasets/CASIA-WebFace/4193003/007.jpg,4193003
/home/sharifullina/thesis/datasets/CASIA-WebFace/4193003/017.jpg,4193003
/home/sharifullina/thesis/datasets/CASIA-WebFace/4193003/004.jpg,4193003
/home/sharifullina/thesis/datasets/CASIA-WebFace/4193003/014.jpg,4193003
/home/sharifullina/thesis/datasets/CASIA-WebFace/4193003/070.jpg,4193003
/home/sharifullina/thesis/datasets/CASIA-WebFace/4193003/022.jpg,4193003
/home/sharifullina/thesis/datasets/CASIA-WebFace/4193003/009.jpg,4193003
/home/sharifullina/thesis/datasets/CASIA-WebFace/4193003/049.jpg,4193003
/home/sharifullina/thesis/datasets/CASIA-WebFace/4193003/042.jpg,4193003
/home/sharifullina/thesis/datasets/CASIA-WebFace/4193003/031.jpg,4193003
